timestamp,system_id,vehicle_id,lat,lon,is_reserved,is_disabled,form_factor,propulsion_type
2026-07-30T00:08:44Z,donkey,donkey:54fbbc187fef,51.8619125,4.6584426,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:21db56d607cd,51.8619319,4.6583852,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f421b669dccf,51.8580367,4.6598533,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:fb4c480d98cf,51.8580529,4.6598351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:418edf5ca7d9,51.8580524,4.6598379,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:5d3efde3e8b4,51.8580524,4.6598379,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:4e5f79568da7,51.9069594,4.5474121,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:d3562bfa13a2,51.9068906,4.5472606,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:156859fb9e94,51.861957,4.6510382,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:d0551ca1663d,51.8619407,4.6509978,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:64bac0ad4d47,51.9049062,4.5755626,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:1cc7f2948a9f,51.9048893,4.575351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:2fbb45227bf6,51.9048899,4.575368,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:e7f076c58664,51.9048893,4.575351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:3f8476f13e79,51.9049203,4.575491,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f9ecc6ffac81,51.9048893,4.575351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:ecca955bc134,51.9048766,4.5754286,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:2221fe7217fa,51.9048893,4.575351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:0cdea6a243c1,51.9048893,4.575351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:a36809ecb758,51.8390415,4.6269525,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:b0d0ff402238,51.8496178,4.6573091,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:878df6265090,51.8495571,4.6568854,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:7169fe9b937c,51.8496178,4.6573091,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:ed532b3c7d7e,51.8453752,4.6304692,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:53c5e554ede7,51.8587079,4.7046687,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:db6ba3bd40bc,51.8585288,4.7040851,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:6b2f37936640,51.9970715,4.3832346,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:51a0bf0c3a5b,51.9974273,4.383503,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:7038b00d5c08,51.9904739,4.3799531,False,True,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:a065f3071537,51.9855489,4.3875992,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:82e9a5eae740,51.9855698,4.3876458,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f22f5934f59b,51.9855655,4.3876458,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:a5afa5712a88,51.9819236,4.3459152,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:8985bc0205a8,51.9819654,4.3456869,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:b1be6a911a64,51.9819852,4.3458686,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:e0fb652b9554,51.9819801,4.3458388,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:98271f2e641e,51.9819373,4.3456594,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:fd1ca9d6ca75,51.9977619,4.3402315,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:dc36417861e6,51.9978615,4.3402991,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:4933838b94ee,51.9810559,4.3418076,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:930234579d19,51.9810571,4.3418371,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:2678b131389f,51.98118,4.341906,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:17169a9ffae4,51.9833319,4.3470659,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:271ee1d4a394,51.9833029,4.347116,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:d109952bfc11,51.9832778,4.3470388,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:326cac139a3c,51.9938408,4.3870005,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:022f91b0171e,51.9939083,4.387351,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:2675d95336a3,51.9938155,4.3869766,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:1328cf323cf7,51.9938086,4.387348,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:dcc2ad95b4d4,51.9842921,4.3778496,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:910eceab22a9,51.9842821,4.3778232,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:636c3214bada,51.984236,4.3775386,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:dbfab4bcdcca,51.9842476,4.3778284,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:7f6741a972ec,51.9958683,4.3416798,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f09197e3c861,51.9958883,4.3416422,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f22f4b3b9947,51.9958967,4.3417149,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:bcf379299d8f,51.9958335,4.3417419,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f18a955dde38,51.9960281,4.3417621,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:7260a53347f1,51.9959139,4.3418084,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:8d50b54a4bcb,51.9959188,4.3416464,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:a9984ba58ad2,51.9905104,4.3653922,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:49252186c19e,51.9903202,4.365413,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:8a4999e2c1f5,51.9904582,4.365474,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:538c71108e92,51.9904583,4.3653443,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:99f258285437,51.9904324,4.365504,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:873722645a27,51.9905067,4.3654179,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:f1348fe65589,51.990483,4.3653925,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:a6ab44ccc6f1,51.9905052,4.3653319,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:b0234e1b572d,51.9844726,4.3439576,False,True,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:4a94b0626a41,51.9844028,4.344017,False,False,bicycle,
2026-07-30T00:08:44Z,donkey,donkey:4e7585028e88,51.9844411,4.3440073,False,False,bicycle,
