timestamp,system_id,vehicle_id,lat,lon,is_reserved,is_disabled,form_factor,propulsion_type
2026-07-05T01:18:36Z,donkey,donkey:0cb735169052,51.9652452,4.6171928,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:feb194d80822,51.9884737,4.3836251,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:b9fc2ab11083,51.988495,4.3835583,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:f1d2bcebd9e1,51.9884707,4.3836414,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:56dab7c8a680,51.98848,4.383695,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:184a948ba7b5,51.8389815,4.6269583,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:b70857ceccf8,51.8390734,4.626983,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:41d99d75d814,51.8385891,4.6418341,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:b0d0ff402238,51.8496178,4.6573091,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:878df6265090,51.8495571,4.6568854,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:aa8f4f2587d2,51.8496178,4.6573091,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:7169fe9b937c,51.8496178,4.6573091,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:ed532b3c7d7e,51.8453752,4.6304692,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:e13a47a9429b,51.8861653,4.658873,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:d68e780ec9ac,51.8861662,4.6589022,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:c9469ac5b32c,51.8586682,4.7046973,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:db6ba3bd40bc,51.8585288,4.7040851,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:71bea1c5f9d9,51.9068906,4.5472606,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:b1cda738ba36,51.9068906,4.5472606,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:2b0f4c9356d6,51.9068906,4.5472606,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:f871b1424b11,51.9068906,4.5472606,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:2501eae0bafb,51.9068431,4.5471315,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:0f0ceab4c11f,51.9068366,4.5471191,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:4d8d0b59f51c,51.9068906,4.5472606,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:64bac0ad4d47,51.9049062,4.5755626,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:17cc4d8cbf16,51.9048259,4.5748527,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:1cc7f2948a9f,51.9048893,4.575351,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:2fbb45227bf6,51.9048899,4.575368,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:3f8476f13e79,51.9049203,4.575491,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:f9ecc6ffac81,51.9048893,4.575351,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:2221fe7217fa,51.904884,4.5754104,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:0cdea6a243c1,51.9048893,4.575351,False,False,bicycle,
2026-07-05T01:18:36Z,donkey,donkey:5631031482cd,51.8383045,4.6855556,False,False,bicycle,
2026-07-05T01:18:36Z,lime,lime:8b20cbfdfa30,51.88698,4.52136,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:e4638528af72,51.87376,4.47701,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:5444ba6ff35d,51.9063,4.45997,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:518227e03be6,51.89869,4.49553,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:f0543ebbc946,51.92555,4.41541,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:85f9a8759036,51.95136,4.47041,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:7f31098442bf,51.90737,4.4957,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:f6318f6f21eb,51.92113,4.49048,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:2f6b2d339587,51.9214,4.45082,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:5134b86979b6,51.92161,4.50689,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:c19ada817e59,51.90381,4.40147,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:9e245b3ab244,51.92159,4.50701,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:daea1fc5518b,51.91736,4.42052,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:728edcfced19,51.90999,4.54583,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:61155d5ac326,51.89302,4.47694,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:1e5edb3ba08d,51.88764,4.49827,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:0db5743cd3bd,51.92914,4.50195,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b4525cd28f58,51.90693,4.52262,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:38317bc89aff,51.90545,4.45587,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:05af44680d46,51.92324,4.52942,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b5e1b8c44de3,51.89659,4.41903,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:fa91545794df,51.91433,4.44918,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:6c223f046ef8,51.8976,4.51119,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:a1e9eb0f56e2,51.94429,4.37733,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:8c437bdb4a52,51.96008,4.56007,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:cb5b542a0e2b,51.95427,4.58403,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:22dc743005e8,51.89736,4.51404,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:886600076004,51.90718,4.4895,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:68f0e504acad,51.8927,4.46869,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:8416ebe4e7f1,51.91831,4.46027,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:2ff03b982d98,51.91228,4.45506,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:ed85ea1ea23c,51.92917,4.50526,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:cf218774a76e,51.88613,4.54931,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:253bf414cb73,51.93748,4.48221,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:48e24e7cfc5a,51.89857,4.54438,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:ebfb8a279441,51.89989,4.54114,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:5a039f08abf1,51.90101,4.4892,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:66a56e5c56be,51.91799,4.51285,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b663f8b7dacc,51.9302,4.4837,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:2fb498c7b6df,51.89563,4.50646,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:ab6e624505ab,51.92397,4.51825,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:dc67af0dfbad,51.89263,4.49572,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:5096891820b0,51.93324,4.49102,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:4170abf0f757,51.93527,4.4761,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b8dcce985595,51.92332,4.38561,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:eeeb46a75143,51.91427,4.50272,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:cf150b64d01f,51.91453,4.40197,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b810a8ec6bfe,51.93943,4.53722,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:22094fc9768b,51.88958,4.507,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:87a05e3a8b10,51.92539,4.50873,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:afa1940ba218,51.88506,4.51259,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:cfb383f8e26b,51.93787,4.4679,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:3db5cc5959c1,51.92384,4.38207,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:3dedb743dca2,51.91531,4.50013,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:2d7fe529c0b9,51.88727,4.47472,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:3cdd71feec85,51.87426,4.52301,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b42175dde296,51.90752,4.45683,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:ede968afab81,51.91074,4.5539,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:5448c9dab280,51.87423,4.52309,True,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:6debf0b87471,51.91296,4.48535,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:f41f8b946d18,51.88551,4.51474,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:2c2692e840db,51.93587,4.38625,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:bbeedb478071,51.91893,4.45848,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:0ce3c40fd0c2,51.91625,4.41197,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:af2a80fddc1f,51.89547,4.51377,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:7475869f573e,51.91078,4.4903,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:6fc3c7f3eedb,51.90929,4.50804,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:b22b5f4f2b24,51.92647,4.48599,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:13061854d7be,51.92543,4.50861,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:d914405f3d07,51.88454,4.50994,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:e5b5096add86,51.93411,4.48825,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:d447bb7158d8,51.93495,4.46474,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:5edc68df8c31,51.93566,4.46332,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:3b9a5dac465b,51.93308,4.54554,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:81c7471816e3,51.93069,4.36921,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:7ebf82d3862b,51.91148,4.51043,True,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:e2830f320166,51.92916,4.50531,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:dc53fb684868,51.88055,4.5319,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:aef8763785d6,51.88638,4.54947,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:e7987828aeb0,51.94858,4.56466,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:53466e193156,51.9171,4.46081,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:06481353e79a,51.91901,4.50911,False,False,bicycle,electric_assist
2026-07-05T01:18:36Z,lime,lime:d093420e7b93,51.8956,4.50651,False,False,bicycle,electric_assist
